State,ST,City ST,Lat,Lng,City
Indiana,IN,Saint Leon IN,39.2933,-84.9639,Saint Leon
Indiana,IN,Saint Mary-of-the-Woods IN,39.512,-87.4628,Saint Mary-of-the-Woods
Indiana,IN,Saint Meinrad IN,38.1692,-86.8257,Saint Meinrad
Indiana,IN,Saint Paul IN,39.428,-85.6288,Saint Paul
Indiana,IN,Saint Peter IN,39.3217,-85.0316,Saint Peter
Indiana,IN,Salamonia IN,40.3818,-84.8659,Salamonia
Indiana,IN,Salem IN,38.6048,-86.0977,Salem
Indiana,IN,Saltillo IN,38.6662,-86.2975,Saltillo
Indiana,IN,San Pierre IN,41.1989,-86.8923,San Pierre
Indiana,IN,Sandborn IN,38.8967,-87.1849,Sandborn
Indiana,IN,Santa Claus IN,38.1168,-86.9292,Santa Claus
Indiana,IN,Saratoga IN,40.2368,-84.9159,Saratoga
Indiana,IN,Sardinia IN,39.1539,-85.6311,Sardinia
Indiana,IN,Schererville IN,41.487,-87.4444,Schererville
Indiana,IN,Schneider IN,41.1929,-87.4462,Schneider
Indiana,IN,Scipio IN,39.392,-84.8183,Scipio
Indiana,IN,Scotland IN,38.909,-86.9048,Scotland
Indiana,IN,Scottsburg IN,38.6862,-85.7839,Scottsburg
Indiana,IN,Sedalia IN,40.4156,-86.5147,Sedalia
Indiana,IN,Seelyville IN,39.4936,-87.2667,Seelyville
Indiana,IN,Sellersburg IN,38.4029,-85.7705,Sellersburg
Indiana,IN,Selma IN,40.1888,-85.2755,Selma
Indiana,IN,Selvin IN,38.2042,-87.1061,Selvin
Indiana,IN,Servia IN,40.9567,-85.7405,Servia
Indiana,IN,Seymour IN,38.9474,-85.8914,Seymour
Indiana,IN,Shadeland IN,40.3509,-86.9622,Shadeland
Indiana,IN,Shamrock Lakes IN,40.4117,-85.4261,Shamrock Lakes
Indiana,IN,Sharpsville IN,40.3795,-86.0868,Sharpsville
Indiana,IN,Sharptown IN,39.367,-84.8736,Sharptown
Indiana,IN,Shelburn IN,39.179,-87.3971,Shelburn
Indiana,IN,Shelby IN,41.1934,-87.3427,Shelby
Indiana,IN,Shelbyville IN,39.5319,-85.7753,Shelbyville
Indiana,IN,Shepardsville IN,39.6017,-87.4264,Shepardsville
Indiana,IN,Sheridan IN,40.1318,-86.2195,Sheridan
Indiana,IN,Shipshewana IN,41.6749,-85.5763,Shipshewana
Indiana,IN,Shirley IN,39.8911,-85.5801,Shirley
Indiana,IN,Shoals IN,38.6668,-86.7939,Shoals
Indiana,IN,Shorewood Forest IN,41.4598,-87.1497,Shorewood Forest
Indiana,IN,Sidney IN,41.1049,-85.7425,Sidney
Indiana,IN,Silver Lake IN,41.0744,-85.8923,Silver Lake
Indiana,IN,Simonton Lake IN,41.7478,-85.9657,Simonton Lake
Indiana,IN,Sims IN,40.5006,-85.854,Sims
Indiana,IN,Smithville IN,39.0712,-86.5069,Smithville
Indiana,IN,Solitude IN,38.0148,-87.8989,Solitude
Indiana,IN,Somerset IN,40.6695,-85.8318,Somerset
Indiana,IN,Somerville IN,38.2783,-87.3774,Somerville
Indiana,IN,South Bend IN,41.6771,-86.269,South Bend
Indiana,IN,South Haven IN,41.5438,-87.1367,South Haven
Indiana,IN,South Whitley IN,41.0838,-85.6278,South Whitley
Indiana,IN,Southport IN,39.66,-86.1171,Southport
Indiana,IN,Sparksville IN,38.7778,-86.2372,Sparksville
Indiana,IN,Speedway IN,39.7937,-86.2479,Speedway
Indiana,IN,Spencer IN,39.2861,-86.7726,Spencer
Indiana,IN,Spencerville IN,41.2831,-84.9219,Spencerville
Indiana,IN,Spiceland IN,39.8374,-85.4378,Spiceland
Indiana,IN,Spring Grove IN,39.8472,-84.8912,Spring Grove
Indiana,IN,Spring Hills IN,39.8346,-86.1926,Spring Hills
Indiana,IN,Spring Lake IN,39.7767,-85.8536,Spring Lake
Indiana,IN,Springport IN,40.0472,-85.3925,Springport
Indiana,IN,Spurgeon IN,38.2554,-87.2588,Spurgeon
Indiana,IN,Star City IN,40.9746,-86.5613,Star City
Indiana,IN,State Line IN,40.1973,-87.527,State Line
Indiana,IN,Staunton IN,39.4864,-87.1888,Staunton
Indiana,IN,Stilesville IN,39.6373,-86.6343,Stilesville
Indiana,IN,Stillwell IN,41.5559,-86.6028,Stillwell
Indiana,IN,Stinesville IN,39.2998,-86.6499,Stinesville
Indiana,IN,Stockwell IN,40.2823,-86.7687,Stockwell
Indiana,IN,Straughn IN,39.8083,-85.2907,Straughn
Indiana,IN,Stroh IN,41.5814,-85.1994,Stroh
Indiana,IN,Sullivan IN,39.0973,-87.4074,Sullivan
Indiana,IN,Sulphur Springs IN,39.9991,-85.4393,Sulphur Springs
Indiana,IN,Summitville IN,40.3361,-85.6435,Summitville
Indiana,IN,Sunman IN,39.2373,-85.0931,Sunman
Indiana,IN,Swayzee IN,40.5066,-85.8244,Swayzee
Indiana,IN,Sweetser IN,40.5688,-85.7668,Sweetser
Indiana,IN,Switz City IN,39.0349,-87.0534,Switz City
Indiana,IN,Syracuse IN,41.4215,-85.749,Syracuse
Indiana,IN,Taylorsville IN,39.2964,-85.9503,Taylorsville
Indiana,IN,Tecumseh IN,39.5658,-87.4327,Tecumseh
Indiana,IN,Tell City IN,37.9528,-86.7596,Tell City
Indiana,IN,Tennyson IN,38.0816,-87.1187,Tennyson
Indiana,IN,Terre Haute IN,39.4654,-87.3763,Terre Haute
Indiana,IN,Thorntown IN,40.1293,-86.61,Thorntown
Indiana,IN,Tipton IN,40.2818,-86.0424,Tipton
Indiana,IN,Toad Hop IN,39.457,-87.464,Toad Hop
Indiana,IN,Tocsin IN,40.8303,-85.1091,Tocsin
Indiana,IN,Topeka IN,41.5398,-85.5469,Topeka
Indiana,IN,Town of Pines IN,41.6882,-86.9518,Town of Pines
Indiana,IN,Trafalgar IN,39.4132,-86.1497,Trafalgar
Indiana,IN,Trail Creek IN,41.6963,-86.8555,Trail Creek
Indiana,IN,Trevlac IN,39.2656,-86.3369,Trevlac
Indiana,IN,Tri-Lakes IN,41.2507,-85.4433,Tri-Lakes
Indiana,IN,Troy IN,37.996,-86.8005,Troy
Indiana,IN,Turkey Creek Meadows IN,41.4953,-87.3434,Turkey Creek Meadows
Indiana,IN,Tyner IN,41.4098,-86.4025,Tyner
Indiana,IN,Ulen IN,40.0662,-86.4652,Ulen
Indiana,IN,Underwood IN,38.6037,-85.7744,Underwood
Indiana,IN,Union City IN,40.1994,-84.8204,Union City
Indiana,IN,Uniondale IN,40.8299,-85.2415,Uniondale
Indiana,IN,Universal IN,39.6226,-87.4554,Universal
Indiana,IN,Upland IN,40.4639,-85.5008,Upland
Indiana,IN,Urbana IN,40.8984,-85.7928,Urbana
Indiana,IN,Utica IN,38.338,-85.6561,Utica
Indiana,IN,Valeene IN,38.4389,-86.3972,Valeene
Indiana,IN,Vallonia IN,38.8462,-86.0992,Vallonia
Indiana,IN,Valparaiso IN,41.4796,-87.0528,Valparaiso
Indiana,IN,Van Bibber Lake IN,39.7292,-86.9297,Van Bibber Lake
Indiana,IN,Van Buren IN,40.6157,-85.5039,Van Buren
Indiana,IN,Veedersburg IN,40.1128,-87.2566,Veedersburg
Indiana,IN,Vera Cruz IN,40.7016,-85.0795,Vera Cruz
Indiana,IN,Vernon IN,38.9853,-85.6106,Vernon
Indiana,IN,Versailles IN,39.064,-85.2565,Versailles
Indiana,IN,Vevay IN,38.7428,-85.0781,Vevay
Indiana,IN,Vincennes IN,38.6759,-87.5102,Vincennes
Indiana,IN,Wabash IN,40.8046,-85.831,Wabash
Indiana,IN,Wadesville IN,38.1025,-87.7861,Wadesville
Indiana,IN,Wakarusa IN,41.5336,-86.014,Wakarusa
Indiana,IN,Waldron IN,39.4535,-85.6632,Waldron
Indiana,IN,Walkerton IN,41.4656,-86.4824,Walkerton
Indiana,IN,Wallace IN,39.9876,-87.1482,Wallace
Indiana,IN,Walton IN,40.6623,-86.2444,Walton
Indiana,IN,Wanatah IN,41.4304,-86.8926,Wanatah
Indiana,IN,Warren IN,40.6878,-85.4249,Warren
Indiana,IN,Warren Park IN,39.7832,-86.0517,Warren Park
Indiana,IN,Warsaw IN,41.2443,-85.8479,Warsaw
Indiana,IN,Washington IN,38.6592,-87.1721,Washington
Indiana,IN,Waterford IN,41.6714,-86.845,Waterford
Indiana,IN,Waterloo IN,41.4319,-85.0286,Waterloo
Indiana,IN,Waveland IN,39.8773,-87.0454,Waveland
Indiana,IN,Waynetown IN,40.0879,-87.0662,Waynetown
Indiana,IN,Webster IN,39.9034,-84.9452,Webster
Indiana,IN,Wellsboro IN,41.4973,-86.7653,Wellsboro
Indiana,IN,West Baden Springs IN,38.5675,-86.612,West Baden Springs
Indiana,IN,West College Corner IN,39.5694,-84.819,West College Corner
Indiana,IN,West Harrison IN,39.2577,-84.8226,West Harrison
Indiana,IN,West Lafayette IN,40.4432,-86.9239,West Lafayette
Indiana,IN,West Lebanon IN,40.2724,-87.3861,West Lebanon
Indiana,IN,West Terre Haute IN,39.4638,-87.4506,West Terre Haute
Indiana,IN,Westfield IN,40.0314,-86.1539,Westfield
Indiana,IN,Westphalia IN,38.8665,-87.2277,Westphalia
Indiana,IN,Westpoint IN,40.3412,-87.0432,Westpoint
Indiana,IN,Westport IN,39.1772,-85.5751,Westport
Indiana,IN,Westville IN,41.5381,-86.9054,Westville
Indiana,IN,Wheatfield IN,41.191,-87.0526,Wheatfield
Indiana,IN,Wheatland IN,38.6632,-87.3062,Wheatland
Indiana,IN,Wheeler IN,41.5105,-87.1712,Wheeler
Indiana,IN,Whitehall IN,39.1742,-86.6844,Whitehall
Indiana,IN,Whiteland IN,39.5507,-86.0742,Whiteland
Indiana,IN,Whitestown IN,39.9704,-86.3607,Whitestown
Indiana,IN,Whitewater IN,39.9449,-84.8309,Whitewater
Indiana,IN,Whiting IN,41.6731,-87.4843,Whiting
Indiana,IN,Wilkinson IN,39.8861,-85.6089,Wilkinson
Indiana,IN,Williams IN,38.8147,-86.6446,Williams
Indiana,IN,Williams Creek IN,39.9001,-86.1502,Williams Creek
Indiana,IN,Williamsport IN,40.2884,-87.2922,Williamsport
Indiana,IN,Winamac IN,41.0535,-86.6037,Winamac
Indiana,IN,Winchester IN,40.172,-84.9765,Winchester
Indiana,IN,Windfall IN,40.3631,-85.9564,Windfall
Indiana,IN,Winfield IN,41.4097,-87.2623,Winfield
Indiana,IN,Wingate IN,40.1724,-87.0726,Wingate
Indiana,IN,Winona Lake IN,41.2167,-85.8106,Winona Lake
Indiana,IN,Winslow IN,38.3827,-87.2129,Winslow
Indiana,IN,Wolcott IN,40.7589,-87.042,Wolcott
Indiana,IN,Wolcottville IN,41.5256,-85.3667,Wolcottville
Indiana,IN,Wolflake IN,41.335,-85.4958,Wolflake
Indiana,IN,Woodburn IN,41.1287,-84.8503,Woodburn
Indiana,IN,Woodlawn Heights IN,40.1184,-85.6972,Woodlawn Heights
Indiana,IN,Worthington IN,39.1185,-86.9793,Worthington
Indiana,IN,Wynnedale IN,39.8326,-86.2004,Wynnedale
Indiana,IN,Yankeetown IN,37.9175,-87.2978,Yankeetown
Indiana,IN,Yeddo IN,40.0114,-87.26,Yeddo
Indiana,IN,Yeoman IN,40.6677,-86.7236,Yeoman
Indiana,IN,Yoder IN,40.9312,-85.1766,Yoder
Indiana,IN,Yorktown IN,40.183,-85.5123,Yorktown
Indiana,IN,Young America IN,40.5686,-86.3467,Young America
Indiana,IN,Zanesville IN,40.9155,-85.2807,Zanesville
Indiana,IN,Zionsville IN,39.999,-86.2921,Zionsville
Kansas,KS,Abbyville KS,37.9704,-98.204,Abbyville
Kansas,KS,Abilene KS,38.9229,-97.2247,Abilene
Kansas,KS,Ada KS,39.1621,-97.886,Ada
Kansas,KS,Admire KS,38.6409,-96.1021,Admire
Kansas,KS,Agenda KS,39.7073,-97.4323,Agenda
Kansas,KS,Agra KS,39.7616,-99.1195,Agra
Kansas,KS,Agricola KS,38.4195,-95.535,Agricola
Kansas,KS,Akron KS,37.3517,-97.015,Akron
Kansas,KS,Albert KS,38.454,-99.0111,Albert
Kansas,KS,Alden KS,38.2441,-98.3119,Alden
Kansas,KS,Alexander KS,38.4693,-99.5531,Alexander
Kansas,KS,Aliceville KS,38.1545,-95.5519,Aliceville
Kansas,KS,Allen KS,38.6551,-96.17,Allen
Kansas,KS,Alma KS,39.0155,-96.2875,Alma
Kansas,KS,Almena KS,39.8913,-99.7097,Almena
Kansas,KS,Alta Vista KS,38.863,-96.489,Alta Vista
Kansas,KS,Altamont KS,37.187,-95.2938,Altamont
Kansas,KS,Alton KS,39.4677,-98.9486,Alton
Kansas,KS,Altoona KS,37.5251,-95.6615,Altoona
Kansas,KS,Americus KS,38.5066,-96.2614,Americus
Kansas,KS,Amy KS,38.482,-100.6018,Amy
Kansas,KS,Andale KS,37.7915,-97.6275,Andale
Kansas,KS,Andover KS,37.687,-97.1352,Andover
Kansas,KS,Angelus KS,39.1911,-100.6843,Angelus
Kansas,KS,Angola KS,37.1056,-95.4494,Angola
Kansas,KS,Anson KS,37.3653,-97.5298,Anson
Kansas,KS,Antelope KS,38.4361,-96.9739,Antelope
Kansas,KS,Anthony KS,37.1579,-98.0413,Anthony
Kansas,KS,Antonino KS,38.7839,-99.3926,Antonino
Kansas,KS,Arcadia KS,37.6412,-94.624,Arcadia
Kansas,KS,Argonia KS,37.2678,-97.7631,Argonia
Kansas,KS,Arkansas City KS,37.0726,-97.0386,Arkansas City
Kansas,KS,Arlington KS,37.8961,-98.177,Arlington
Kansas,KS,Arma KS,37.5429,-94.7023,Arma
Kansas,KS,Arrington KS,39.4628,-95.5364,Arrington
Kansas,KS,Ash Grove KS,39.1614,-98.362,Ash Grove
Kansas,KS,Asherville KS,39.4074,-97.9732,Asherville
Kansas,KS,Ashland KS,37.1868,-99.7697,Ashland
Kansas,KS,Ashton KS,37.0831,-97.2387,Ashton
Kansas,KS,Assaria KS,38.6801,-97.6042,Assaria
Kansas,KS,Atchison KS,39.5629,-95.1368,Atchison
Kansas,KS,Athol KS,39.7662,-98.9198,Athol
Kansas,KS,Atlanta KS,37.4357,-96.767,Atlanta
Kansas,KS,Attica KS,37.2427,-98.2276,Attica
Kansas,KS,Atwood KS,39.8102,-101.0418,Atwood
Kansas,KS,Auburn KS,38.9071,-95.8162,Auburn
Kansas,KS,Augusta KS,37.6953,-96.9909,Augusta
Kansas,KS,Aulne KS,38.2761,-97.0767,Aulne
Kansas,KS,Aurora KS,39.4519,-97.5299,Aurora
Kansas,KS,Axtell KS,39.8713,-96.2566,Axtell
Kansas,KS,Baileyville KS,39.8419,-96.1828,Baileyville
Kansas,KS,Bala KS,39.3097,-96.9497,Bala
Kansas,KS,Baldwin City KS,38.7782,-95.188,Baldwin City
Kansas,KS,Barclay KS,38.5772,-95.8803,Barclay
Kansas,KS,Barnard KS,39.1892,-98.0444,Barnard
Kansas,KS,Barnes KS,39.7117,-96.8733,Barnes
Kansas,KS,Bartlett KS,37.0549,-95.2112,Bartlett
Kansas,KS,Basehor KS,39.1341,-94.9324,Basehor
Kansas,KS,Bassett KS,37.9064,-95.4076,Bassett
Kansas,KS,Bavaria KS,38.7972,-97.7556,Bavaria
Kansas,KS,Baxter Springs KS,37.0196,-94.735,Baxter Springs
Kansas,KS,Bazine KS,38.4463,-99.6927,Bazine
Kansas,KS,Beagle KS,38.4181,-94.955,Beagle
Kansas,KS,Beardsley KS,39.8144,-101.2277,Beardsley
Kansas,KS,Beattie KS,39.8624,-96.4177,Beattie
Kansas,KS,Beaumont KS,37.6581,-96.5328,Beaumont
Kansas,KS,Beaver KS,38.6403,-98.667,Beaver
Kansas,KS,Beeler KS,38.4445,-100.1949,Beeler
Kansas,KS,Bellaire KS,37.7625,-97.267,Bellaire
Kansas,KS,Belle Plaine KS,37.3938,-97.2795,Belle Plaine
Kansas,KS,Bellefont KS,37.8725,-99.6579,Bellefont
Kansas,KS,Belleville KS,39.8235,-97.6342,Belleville
Kansas,KS,Belmont KS,37.5236,-97.9892,Belmont
Kansas,KS,Beloit KS,39.4646,-98.1082,Beloit
Kansas,KS,Belpre KS,37.9505,-99.0999,Belpre
Kansas,KS,Belvue KS,39.2164,-96.1788,Belvue
Kansas,KS,Bendena KS,39.7436,-95.1811,Bendena
Kansas,KS,Benedict KS,37.6269,-95.7434,Benedict
Kansas,KS,Bennington KS,39.0335,-97.5931,Bennington
Kansas,KS,Bentley KS,37.8869,-97.5152,Bentley
Kansas,KS,Benton KS,37.7879,-97.1078,Benton
Kansas,KS,Bern KS,39.9614,-95.9713,Bern
Kansas,KS,Beulah KS,37.4403,-94.8283,Beulah
Kansas,KS,Beverly KS,39.0139,-97.9753,Beverly
Kansas,KS,Big Bow KS,37.565,-101.5616,Big Bow
Kansas,KS,Big Springs KS,39.0131,-95.485,Big Springs
Kansas,KS,Bird City KS,39.7496,-101.5326,Bird City
Kansas,KS,Birmingham KS,39.4092,-95.6825,Birmingham
Kansas,KS,Bison KS,38.5198,-99.1977,Bison
Kansas,KS,Bloom KS,37.4864,-99.8962,Bloom
Kansas,KS,Bloomington KS,39.4517,-98.787,Bloomington
Kansas,KS,Blue Mound KS,38.089,-95.0101,Blue Mound
Kansas,KS,Blue Rapids KS,39.6791,-96.6593,Blue Rapids
Kansas,KS,Bluff City KS,37.076,-97.8749,Bluff City
Kansas,KS,Bogue KS,39.3594,-99.6877,Bogue
Kansas,KS,Boicourt KS,38.2709,-94.7202,Boicourt
Kansas,KS,Bonner Springs KS,39.0817,-94.8778,Bonner Springs
Kansas,KS,Brazilton KS,37.5598,-94.9575,Brazilton
Kansas,KS,Brewster KS,39.3631,-101.3771,Brewster
Kansas,KS,Bridgeport KS,38.6278,-97.6131,Bridgeport
Kansas,KS,Bronson KS,37.8957,-95.0732,Bronson
Kansas,KS,Brookville KS,38.7737,-97.8649,Brookville
Kansas,KS,Brownell KS,38.6406,-99.7443,Brownell
Kansas,KS,Bucklin KS,37.5488,-99.6346,Bucklin
Kansas,KS,Bucyrus KS,38.7237,-94.714,Bucyrus
Kansas,KS,Buffalo KS,37.7093,-95.697,Buffalo
Kansas,KS,Buhler KS,38.1386,-97.7708,Buhler
Kansas,KS,Bunker Hill KS,38.8753,-98.6989,Bunker Hill
Kansas,KS,Burden KS,37.3151,-96.7554,Burden
Kansas,KS,Burdett KS,38.1936,-99.5261,Burdett
Kansas,KS,Burdick KS,38.5636,-96.8456,Burdick
Kansas,KS,Burlingame KS,38.7516,-95.8346,Burlingame
Kansas,KS,Burlington KS,38.1932,-95.7452,Burlington
Kansas,KS,Burns KS,38.0896,-96.8875,Burns
Kansas,KS,Burr Oak KS,39.87,-98.3057,Burr Oak
Kansas,KS,Burrton KS,38.0238,-97.6711,Burrton
Kansas,KS,Bush City KS,38.2111,-95.1447,Bush City
Kansas,KS,Bushong KS,38.6428,-96.2567,Bushong
Kansas,KS,Bushton KS,38.5123,-98.3958,Bushton
Kansas,KS,Buxton KS,37.4484,-95.9205,Buxton
Kansas,KS,Byers KS,37.7877,-98.8669,Byers
Kansas,KS,Cairo KS,37.65,-98.5545,Cairo
Kansas,KS,Caldwell KS,37.035,-97.6087,Caldwell
Kansas,KS,Calista KS,37.6397,-98.2826,Calista
Kansas,KS,Cambridge KS,37.3176,-96.6672,Cambridge
Kansas,KS,Caney KS,37.0137,-95.9319,Caney
Kansas,KS,Canton KS,38.3859,-97.4301,Canton
Kansas,KS,Carbondale KS,38.8192,-95.6932,Carbondale
Kansas,KS,Carlton KS,38.6866,-97.2931,Carlton
Kansas,KS,Carlyle KS,37.9936,-95.3908,Carlyle
Kansas,KS,Carneiro KS,38.7389,-98.0309,Carneiro
Kansas,KS,Cassoday KS,38.0392,-96.638,Cassoday
Kansas,KS,Castleton KS,37.8678,-97.9692,Castleton
Kansas,KS,Catharine KS,38.9302,-99.2144,Catharine
Kansas,KS,Cawker City KS,39.5095,-98.4331,Cawker City
Kansas,KS,Cedar KS,39.6573,-98.94,Cedar
Kansas,KS,Cedar Bluffs KS,39.9789,-100.5618,Cedar Bluffs
Kansas,KS,Cedar Point KS,38.2599,-96.8215,Cedar Point
Kansas,KS,Cedar Vale KS,37.106,-96.5018,Cedar Vale
Kansas,KS,Centerville KS,38.2209,-95.0141,Centerville
Kansas,KS,Centralia KS,39.7244,-96.1304,Centralia
Kansas,KS,Centropolis KS,38.7161,-95.3503,Centropolis
Kansas,KS,Chanute KS,37.6699,-95.4619,Chanute
Kansas,KS,Chapman KS,38.9739,-97.0237,Chapman
Kansas,KS,Charleston KS,37.8653,-100.5649,Charleston
Kansas,KS,Chase KS,38.3552,-98.3486,Chase
Kansas,KS,Chautauqua KS,37.024,-96.1776,Chautauqua
Kansas,KS,Cheney KS,37.6353,-97.7795,Cheney
Kansas,KS,Cherokee KS,37.3451,-94.8216,Cherokee
Kansas,KS,Cherryvale KS,37.2693,-95.554,Cherryvale
Kansas,KS,Chetopa KS,37.0376,-95.0926,Chetopa
Kansas,KS,Chicopee KS,37.3834,-94.7445,Chicopee
Kansas,KS,Chiles KS,38.6797,-94.7616,Chiles
Kansas,KS,Cicero KS,37.3339,-97.3406,Cicero
Kansas,KS,Cimarron KS,37.8097,-100.3448,Cimarron
Kansas,KS,Circleville KS,39.5094,-95.8558,Circleville
Kansas,KS,Claflin KS,38.5244,-98.537,Claflin
Kansas,KS,Clare KS,38.827,-94.8714,Clare
Kansas,KS,Clay Center KS,39.381,-97.1279,Clay Center
Kansas,KS,Clayton KS,39.737,-100.1765,Clayton
Kansas,KS,Clearwater KS,37.509,-97.4974,Clearwater
Kansas,KS,Clements KS,38.3,-96.7408,Clements
Kansas,KS,Clifton KS,39.568,-97.2806,Clifton
Kansas,KS,Climax KS,37.7191,-96.224,Climax
Kansas,KS,Clinton KS,38.9117,-95.3905,Clinton
Kansas,KS,Clyde KS,39.5919,-97.4004,Clyde
Kansas,KS,Coats KS,37.5112,-98.825,Coats
Kansas,KS,Codell KS,39.1933,-99.1773,Codell
Kansas,KS,Coffeyville KS,37.052,-95.6177,Coffeyville
Kansas,KS,Colby KS,39.3852,-101.0455,Colby
Kansas,KS,Coldwater KS,37.2588,-99.3377,Coldwater
Kansas,KS,Collyer KS,39.0373,-100.1186,Collyer
Kansas,KS,Colony KS,38.0711,-95.3626,Colony
Kansas,KS,Columbus KS,37.1723,-94.8442,Columbus
Kansas,KS,Colwich KS,37.7819,-97.536,Colwich
Kansas,KS,Concordia KS,39.5669,-97.6472,Concordia
Kansas,KS,Conway KS,38.3695,-97.7864,Conway
Kansas,KS,Conway Springs KS,37.39,-97.6444,Conway Springs
Kansas,KS,Coolidge KS,38.0415,-102.0078,Coolidge
Kansas,KS,Copeland KS,37.5408,-100.6297,Copeland
Kansas,KS,Corbin KS,37.1264,-97.5439,Corbin
Kansas,KS,Corning KS,39.6566,-96.0288,Corning
Kansas,KS,Cottonwood Falls KS,38.3685,-96.5426,Cottonwood Falls
Kansas,KS,Council Grove KS,38.6623,-96.4923,Council Grove
Kansas,KS,Courtland KS,39.7829,-97.8958,Courtland
Kansas,KS,Coyville KS,37.6872,-95.8957,Coyville
Kansas,KS,Cuba KS,39.802,-97.4575,Cuba
Kansas,KS,Cullison KS,37.6303,-98.9054,Cullison
Kansas,KS,Culver KS,38.9686,-97.7591,Culver
Kansas,KS,Cummings KS,39.4628,-95.2475,Cummings
Kansas,KS,Cunningham KS,37.6446,-98.431,Cunningham
Kansas,KS,Damar KS,39.3193,-99.5851,Damar
Kansas,KS,Danville KS,37.286,-97.8921,Danville
Kansas,KS,De Soto KS,38.9687,-94.9549,De Soto
Kansas,KS,Dearing KS,37.0537,-95.6955,Dearing
Kansas,KS,Deerfield KS,37.9819,-101.1331,Deerfield
Kansas,KS,Delavan KS,38.6561,-96.8133,Delavan
Kansas,KS,Delia KS,39.2392,-95.9648,Delia
Kansas,KS,Dellvale KS,39.7722,-100.0351,Dellvale
Kansas,KS,Delphos KS,39.2745,-97.7659,Delphos
Kansas,KS,Denison KS,39.3938,-95.6285,Denison
Kansas,KS,Denmark KS,39.0892,-98.287,Denmark
Kansas,KS,Dennis KS,37.347,-95.4128,Dennis
Kansas,KS,Denton KS,39.7319,-95.2696,Denton
Kansas,KS,Derby KS,37.5567,-97.2553,Derby
Kansas,KS,Detroit KS,38.9357,-97.1248,Detroit
Kansas,KS,Devon KS,37.9223,-94.8191,Devon
Kansas,KS,Dexter KS,37.1794,-96.7161,Dexter
Kansas,KS,Dighton KS,38.4811,-100.4664,Dighton
Kansas,KS,Dodge City KS,37.7609,-100.0182,Dodge City
Kansas,KS,Doniphan KS,39.6417,-95.0808,Doniphan
Kansas,KS,Dorrance KS,38.8468,-98.5903,Dorrance
Kansas,KS,Douglass KS,37.5179,-97.0102,Douglass
Kansas,KS,Dover KS,38.9647,-95.9375,Dover
Kansas,KS,Downs KS,39.5031,-98.5472,Downs
Kansas,KS,Dresden KS,39.6218,-100.4188,Dresden
Kansas,KS,Duluth KS,39.5247,-96.2231,Duluth
Kansas,KS,Dundee KS,38.3086,-98.8906,Dundee
Kansas,KS,Dunlap KS,38.5761,-96.3674,Dunlap
Kansas,KS,Duquoin KS,37.3828,-98.0737,Duquoin
Kansas,KS,Durham KS,38.4849,-97.2272,Durham
Kansas,KS,Dwight KS,38.8448,-96.5923,Dwight
Kansas,KS,Earlton KS,37.5875,-95.47,Earlton
Kansas,KS,Eastborough KS,37.6855,-97.2592,Eastborough
Kansas,KS,Easton KS,39.3449,-95.1166,Easton
Kansas,KS,Edgerton KS,38.7751,-94.9761,Edgerton
Kansas,KS,Edmond KS,39.6272,-99.8199,Edmond
Kansas,KS,Edna KS,37.0589,-95.3592,Edna
Kansas,KS,Edson KS,39.3372,-101.5404,Edson
Kansas,KS,Edwardsville KS,39.0765,-94.8166,Edwardsville
Kansas,KS,Effingham KS,39.5224,-95.3978,Effingham
Kansas,KS,El Dorado KS,37.8208,-96.8612,El Dorado
Kansas,KS,Elbing KS,38.0539,-97.1277,Elbing
Kansas,KS,Elgin KS,37.0019,-96.2806,Elgin
Kansas,KS,Elk City KS,37.2897,-95.9101,Elk City
Kansas,KS,Elk Falls KS,37.3732,-96.1932,Elk Falls
Kansas,KS,Elkhart KS,37.0038,-101.8942,Elkhart
Kansas,KS,Ellinwood KS,38.3573,-98.5838,Ellinwood
Kansas,KS,Ellis KS,38.9347,-99.5568,Ellis
Kansas,KS,Ellsworth KS,38.7327,-98.2285,Ellsworth
Kansas,KS,Elmdale KS,38.3732,-96.6459,Elmdale
Kansas,KS,Elmo KS,38.6842,-97.23,Elmo
Kansas,KS,Elmont KS,39.1653,-95.703,Elmont
Kansas,KS,Elsmore KS,37.7942,-95.1497,Elsmore
Kansas,KS,Elwood KS,39.7526,-94.8875,Elwood
Kansas,KS,Elyria KS,38.2906,-97.627,Elyria
Kansas,KS,Emmett KS,39.3073,-96.0573,Emmett
Kansas,KS,Emporia KS,38.4022,-96.1924,Emporia
Kansas,KS,Englevale KS,37.5939,-94.7275,Englevale
Kansas,KS,Englewood KS,37.04,-99.9867,Englewood
Kansas,KS,Ensign KS,37.6531,-100.2332,Ensign
Kansas,KS,Enterprise KS,38.9024,-97.1162,Enterprise
Kansas,KS,Erie KS,37.5717,-95.242,Erie
Kansas,KS,Esbon KS,39.8221,-98.4339,Esbon
Kansas,KS,Eskridge KS,38.8595,-96.1046,Eskridge
Kansas,KS,Eudora KS,38.9345,-95.0957,Eudora
Kansas,KS,Eureka KS,37.8261,-96.2888,Eureka
Kansas,KS,Everest KS,39.6767,-95.4249,Everest
Kansas,KS,Fairmount KS,39.1917,-94.9355,Fairmount
Kansas,KS,Fairport KS,39.0458,-99.0306,Fairport
Kansas,KS,Fairview KS,39.8397,-95.7281,Fairview
Kansas,KS,Fairway KS,39.0243,-94.6288,Fairway
