state_long,state_short,city_state,mj_legal,lat,long,sighting_date,short_description,,
California,CA,Orangevale CA,Yes,38.688,-121.2208,11/19/2018,{rjl} I was outside and happened to notice what was at first glance a shooting star but close range descending rapidly downward towards ground . I observed this for approx. 10 seconds or so bright green flash of light appearing to land close by but to view,,
New York,NY,Orchard Park NY,Yes,42.7627,-78.7438,7/3/2018,{dr}Vertical lights solid lights traveling horizontally across night sky.,,
Utah,UT,Orem UT,Yes,40.2988,-111.699,1/21/2018,{jpg} Saw two different crafts within 30 min.,,
Utah,UT,Orem UT,Yes,40.2988,-111.699,6/9/2018,{cak} The thing was just watching the fireworks.,,
Utah,UT,Orem UT,Yes,40.2988,-111.699,8/31/2018,{td} Sphere above house. Father-in-law observed through telescope. Lights on sides.,,
Wisconsin,WI,orfordville WI,No,42.6294,-89.2572,1/8/2018,{cak} heading towards Brodhead seen helicopter normal thing then I notice another coming from my right as I get past the tree line there it was to my left about 300 - 400 ft up and 600 to 1000 ft away,,
California,CA,Orinda CA,Yes,37.8808,-122.179,7/23/2018,{cak] a white/silvery orb/oval bright ball slightly bouncing/hovering in air then gone,,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,1/1/2018,{dr}Saw what looked like a big spotlight circle around and break up into 10 smaller lights which hovered for at least 1.5 hours,,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,1/1/2018,{dr}I was driving I 4 east noticed the lights they were stationary lights were shining out rather than if they were projected from the ground it caused traffic then I was too far to see it anymore. I thought It could have been sky lights,,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,1/7/2018,{cak} 8 orange glowing spheres approaching NW to SW over the course of 5-7 mins passed over my neighborhood where I observed 4 of the 8 turn off their orange glow and could see them silently fly in line toward the SW (I-Drive area),,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,1/26/2018,{jpg} I was taking pictures as driving in Orlando of Magic Mountain and did not witness these in the air. Did not look at my vacation pictures until 2 days ago and saw this on my camera. I did not see anything in the sky at the time,,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,2/23/2018,"{td}Fast flying, white colored delta wing aircraft",,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,3/23/2018,{td} Random photo taken of sun and noticed object when looking at photos later,,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,3/28/2018,{td}See attached photo,,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,4/16/2018,"{cak} Near UCF, light blue flash, looked like a UFO a movie would depict something entering",,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,5/1/2018,{jpg} Went straight up into air was not a rocket also see something in top of video,,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,5/31/2018,"{td} Driving S on turnpike, thought it was a helicopter, got close, looked like a submarine in the air. no propeller, just massive struts.",,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,7/7/2018,{jpg} Three orb/sphere like objects flying over a lake in Orlando. One seemed to crash,,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,7/7/2018,{cak} UFO flew past the aircraft I was traveling on from Dublin Ireland to Orlando Florida maybe 15 minutes from landing at mock the sighting occurred,,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,7/8/2018,{jpg} White light blinking randomly moving staggering across sky.,,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,7/22/2018,{cak} Saw orange pulsating star shaped object geometrical shape light poles center bright and pulsating outside geometric web like halo also glowing center was round and brightest hovering aboveboard main road almost 2am in my drive home too big for drone,,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,7/22/2018,{cak} It looked like a rocket going up but was way too big,,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,8/21/2018,Noticed Trails in formation in Sky was very high above the cloud cover as objects would disappear behind the clouds appear to be in formation but super fast unlike any normal military jet or commercial jet flying into the airport at the same time I observe,,
Florida,FL,Orlando FL,Yes,28.4801,-81.3448,10/12/2018,{tjd} A large craft and smaller triangle crafts interacting,,
Indiana,IN,ORLEANS IN,No,38.6615,-86.4517,4/9/2018,{td} Observed silver dollar size orb approx. 3 am with a smaller orb jettison from the large orb,,
Maine,ME,Orono ME,Yes,44.8811,-68.6792,4/5/2018,{jpg} star like no sound,,
California,CA,Oroville CA,Yes,39.5,-121.5647,5/13/2018,{cak} 3 lights in a row and became 1 . Then seemed like it started to fly away at an arc.,,
Ohio,OH,Orrville OH,Yes,40.8482,-81.7747,9/27/2018,{jpg} Saw ufo hovering over my  house with colorful blinking Lights underneath. It traveled in a straight line south then stopped then it went in a straight line west and out of my sight.,,
Washington,WA,Orting WA,Yes,47.0967,-122.2113,3/29/2018,{td} Awakened by dogs barking. Saw object circling area. Took picture,,
Michigan,MI,Ortonville MI,Yes,42.851,-83.4427,4/20/2018,{rjl} Orbs of bright light in woods behind house. Observed them almost every night for last 2 month she,,
Pennsylvania,PA,Orwigsburg PA,Yes,40.6541,-76.104,12/4/2018,"{jpg} saw it in the south moved left then right then disappeared in a flash, came back in east, rotated around a plane the flew over the house fast beyond our technology.",,
Indiana,IN,Osceola IN,No,41.6647,-86.0787,4/17/2018,{cak} I was outside with my dog when I saw the orbs first then heard noise like a jet .watched it slowly fly south,,
Michigan,MI,Oscoda MI,Yes,44.425,-83.3339,1/24/2018,{jpg} Bright lights caught on traffic camera,,
Idaho,ID,Osgood ID,No,43.5702,-112.103,2/1/2018,{rjl} A laser chasing a ufo and 2 sphere balls,,
Washington,WA,Oso WA,Yes,48.2837,-121.9238,10/24/2018,{cak} I looked up and saw a low flying object in shape of crescent it was traveling at a high rate of speed and made a humming noise,,
New York,NY,Oswego NY,Yes,43.4516,-76.5005,3/23/2018,"{rjl} 4 orbs traveling SW abrupt vanishing, 2 more, then 1 all traveling in same dir.",,
New York,NY,Oswego NY,Yes,43.4516,-76.5005,9/13/2018,"{cak} A white teardrop shaped moved at a high rate of speed, from east to west, with some sit zag maneuvers and acceleration of speed.",,
Kansas,KS,Ottawa KS,No,38.5998,-95.2643,4/25/2018,"{rjl} FLAMING BLUE OBJECT IN SKY OVER OTTAWA, KANSAS",,
Arizona,AZ,Overgaard AZ,Yes,34.3909,-110.5532,1/21/2018,{jpg} I observed the object from a photo taken months prior and noticed objects in picture that I had not seen since photo was taken. They appear to reflect the Sun which was off to the left and out of picture.,,
Nevada,NV,Overton NV,Yes,36.5433,-114.4469,2/23/2018,{cak} Object observed on-and-off approx. 30sec. I stopped and made vid for another minute.,,
Michigan,MI,Ovid MI,Yes,43.0032,-84.3741,5/5/2018,{td} Watched from window went out side n watched hole event last maybe 2 mins very fast and completely silent,,
Minnesota,MN,Owatonna MN,Yes,44.0915,-93.2308,10/5/2018,"{jpg} Claiming me to be the next Draco Reptilian Queen, and lots of other things",,
New York,NY,Owego NY,Yes,42.1047,-76.263,9/18/2018,{cak} Only noticed in picture later that day.,,
Kentucky,KY,Owensboro KY,No,37.7574,-87.1181,7/4/2018,"{td} I have been observing bright orbs hovering in the sky, this is what they look like up close. You decide what they are.",,
Mississippi,MS,Oxford MS,No,34.3613,-89.5289,10/7/2018,{tjd} Flashing hovering glowing star like Saturn like object se of oxford MS,,
Arkansas,AR,Ozark AR,Yes,35.4996,-93.8431,4/20/2018,"{cak} hovering golden cylinder shaped light that hovered then would shoot upward and disappear, then reappear. at one point saw a bright flash of light near the ground",,
California,CA,Pacific Grove CA,Yes,36.6192,-121.9255,3/29/2018,{td} Bright flashing burst of light at high elevation moving west to east with slight changed of direction,,
California,CA,Pacific Grove CA,Yes,36.6192,-121.9255,4/22/2018,{rjl} Very high objects moved (floated?) across the sky.,,
Kentucky,KY,Paducah KY,No,37.0711,-88.6435,3/3/2018,{jpg} Orange lights moving in groups of three.,,
Kentucky,KY,Paducah KY,No,37.0711,-88.6435,11/27/2018,{tjd} DARK HELICOPTER HOVERING IN SKY POINTED IN THE DIRECTION OF THE UFO,,
Colorado,CO,Pagosa springs CO,Yes,37.2675,-107.03,5/25/2018,{td} I summons the UFO's & they come. I am discreet and quick to get photos needed.,,
Nevada,NV,Pahrump NV,Yes,36.2411,-116.0176,1/31/2018,"{td}UFO following unmarked jet. I wave at it, and it turns and comes to me.",,
Nevada,NV,Pahrump NV,Yes,36.2411,-116.0176,8/25/2018,"{cak} blue orb, small red orb left mountain. top made blue orb explode red orb returned to mountain top.",,
Nevada,NV,Pahrump NV,Yes,36.2411,-116.0176,8/27/2018,"{cak} Human like entity with wings. No face , no eyes, smoke gray in color about 7 feet tall or more.",,
New York,NY,Palisades NY,Yes,41.0112,-73.9135,6/17/2018,"{rjl} Star-like light cruised across sky, made a sudden a turn, increased speed, disappeared into nothing.",,
Florida,FL,Palm Beach Gardens FL,Yes,26.8489,-80.1654,7/31/2018,"{cak} A flat, Nonreflective, dull-black, 2-dimensional circle",,
Florida,FL,Palm Coast FL,Yes,29.5403,-81.2468,1/1/2018,{dr}Glowing objects flying within fireworks then hover across sky then head out into clouds.,,
Florida,FL,Palm coast FL,Yes,29.5403,-81.2468,5/25/2018,"{rjl} Did not see UFO, somebody leaving bedroom found item in neck looked like bug stinger",,
Florida,FL,Palm coast FL,Yes,29.5403,-81.2468,7/23/2018,"{cak} Bright green light, disappeared quickly , all lights turned off on street, and a cold sensation",,
California,CA,Palm Desert CA,Yes,33.7378,-116.3696,3/20/2018,{rjl} At night in cloud cover 5 lights moved around in circle then all went to center then moved out and returned in circular pattern.,,
California,CA,Palm Desert CA,Yes,33.7378,-116.3696,7/22/2018,{cak} Flat bottomed disc that emitted l light.,,
California,CA,Palm Springs CA,Yes,33.8012,-116.538,5/7/2018,{td} I sit on my balcony at night and watch the Stars and I was laying there in my 0 gravity chair and there it was,,
California,CA,Palm Springs CA,Yes,33.8012,-116.538,6/12/2018,{rjl} got up to go to bathroom am glanced over at my camera monitor and there was a spinning circle hovering around my moms car and a strange flying insect that would enter the circle almost as if it was controlling the spinning sphere{ I recorded,,
California,CA,Palm Springs CA,Yes,33.8012,-116.538,7/21/2018,"A girlfriend and I saw this object, change colors, shape. Every now and then beams would come from it as well",,
California,CA,Palm Springs CA,Yes,33.8012,-116.538,10/11/2018,{tjd} Large triangle travelling South to North over Palm Springs Airport.,,
California,CA,Palm Springs CA,Yes,33.8012,-116.538,12/29/2018,{dr}I see the lights on the mountain,,
California,CA,Palmdale CA,Yes,34.5945,-118.1058,6/28/2018,"{jpg} Four or Five white glowing objects, not moving, then disappeared one by one",,
Indiana,IN,Palmyra IN,No,38.4081,-86.1086,6/4/2018,{jpg} Taking picture of tree and appeared after looking at pic,,
New Jersey,NJ,Palmyra NJ,Yes,40.0025,-75.0359,3/11/2018,{cak} I saw something in the sky that was not normal,,
Illinois,IL,Pana IL,Yes,39.3828,-89.0642,5/30/2018,"{jpg} I saw two objects in the west, one was triangular and the other was a single light. My son saw them after I called him and he said they were both triangular.",,
Florida,FL,Panama City Beach FL,Yes,30.237,-85.8776,10/28/2018,{tjd} Was walking north towards truck. Noticed orange light in sky. Took to camera pictures tried one video but disappeared,,
Kansas,KS,Paola KS,No,38.5783,-94.8626,5/5/2018,{cak} 7 lights appear ascend /descend then disappear,,
California,CA,Paradise CA,Yes,39.7558,-121.6063,1/31/2018,{rjl} Accidentally filmed with camera on video while setting up tripod to take moon pics.,,
Kansas,KS,Park City KS,No,37.8103,-97.3255,10/28/2018,{tjd} It may have been a spacecraft or ISS. Very bright in broad daylight.,,
Utah,UT,Park City UT,Yes,40.6459,-111.5038,11/26/2018,{rjl} squinting made it look like it had a center with flittering lights thought was star then was moving across sky over head maybe lower than plane,,
Illinois,IL,Park Ridge IL,Yes,42.0125,-87.8436,5/19/2018,{td} It was humming like a large jet,,
Colorado,CO,Parker CO,Yes,39.5075,-104.7746,8/12/2018,{cak} A UFO orb type object with reflective qualities.,,
Florida,FL,Parkland FL,Yes,26.319,-80.2489,10/17/2018,"{rjl} reddish light gaining altitude, same color tail at first followed by wake arc of light in front of object",,
Tennessee,TN,Parrottsville TN,No,36.0082,-83.0913,6/17/2018,{rjl} We have noticed object for the past week it will disappear then be somewhere else it will brighten and dim. I have also noticed since sitting up through the night and observing the surroundings they are also flickering lights near the main light,,
California,CA,Pasadena CA,Yes,34.1598,-118.1389,2/18/2018,{td}Metallic like sphere size of an exercising balloon maybe 3ft on diameter,,
Texas,TX,Pasadena TX,No,29.6583,-95.1498,9/13/2018,"{cak} Bright object in the west was not a star, plane, or drone.",,
Washington,WA,Pasco WA,Yes,46.2499,-119.1271,6/20/2018,"{rjl} Black ball appeared, hovered and disappeared",,
California,CA,Paso Robles CA,Yes,35.6266,-120.691,11/6/2018,{jpg} Central California nighttime bright light observation,,
Mississippi,MS,Pass Christian MS,No,30.3271,-89.2432,10/22/2018,{cak} Flying formation,,
New Jersey,NJ,Paulsboro NJ,Yes,39.8401,-75.2398,6/9/2018,"{cak} While sitting in my sister's backyard on the evening of Saturday, June 9, 2018, I witnessed 2 glowing orange orbs of light ascend from behind tree-lined at other end of block. These orbs slowly rose and hovered briefly.",,
Arizona,AZ,Payson AZ,Yes,34.2432,-111.3195,4/17/2018,{rjl} To weird after my near death experience I feel that my body has being taken over by something cause now I am always surrounded by orbs I feel that my body has being protected,,
Arizona,AZ,Payson AZ,Yes,34.2432,-111.3195,8/24/2018,"{jpg} Large silver circular shape object hovered in the sky approximately 30 thousand feet above us for 30 minutes before cloud covered it. We were camping on top of the rim at 7,000 feet and noticed it hovering in the sky.",,
Arizona,AZ,Payson AZ,Yes,34.2432,-111.3195,12/25/2018,{dr}took 3 pics of sunset didn't notice object until I got home went through the pics. do want the pics?,,
Massachusetts,MA,Peabody MA,Yes,42.5335,-70.9724,9/17/2018,{rjl} Woke up to take me down BC I'm sick and it caught my eye. Thing about that's real fucked up is that before the video the lights I thought were blue and red but came out on video yellow and white,,
Arkansas,AR,Pearcy AR,Yes,34.4287,-93.2899,9/4/2018,{jpg} Countless small orbs of various sizes throughout the sky. Some dim some bright.,,
Virginia,VA,Pearisburg VA,No,37.3289,-80.7274,11/14/2018,{cak} Sky glowing red for approximately 15 seconds then several flashes of white light with no sound,,
New York,NY,Pearl River NY,Yes,41.0615,-74.0047,3/21/2018,{jpg} Glowing Yellow - Orange Disk Shape Appeared and then disappeared with no trace,,
Michigan,MI,Peck MI,Yes,43.2587,-82.8169,7/9/2018,{jpg} Saw flashes in patterns multiple times in multiple spot over hours,,
